TestIndex,UserAvgRating,BusinessAverageStars,NearestUserAverageStars,ReviewCategoryAverageStars,y
639,3.75,3.5,3.50,3.355911,NULL
640,3.43,4,4.00,4.148019,NULL
641,2.79,3.5,3.50,3.355911,NULL
642,3.25,3.5,3.50,3.355911,NULL
643,5,4.5,4.50,4.760267,NULL
644,5,4,4.00,4.148019,NULL
645,3.83,3.5,3.50,3.355911,NULL
646,3.67,3,3.00,2.367459,NULL
647,3.86,4,4.00,4.148019,NULL
648,3.65,2,2.00,1.396213,NULL
649,3.59,2.5,2.50,1.685483,NULL
650,3.4,2.5,2.50,1.685483,NULL
651,3.8,4.5,4.50,4.760267,NULL
652,4.52,4.5,4.50,4.760267,NULL
653,3.84,4,4.00,4.148019,NULL
654,3.83,4,4.00,4.148019,NULL
655,2.86,4.5,4.50,4.760267,NULL
656,3.69,4,4.00,4.148019,NULL
657,4.47,4,4.00,4.148019,NULL
658,3.35,4,4.00,4.148019,NULL
659,4,3.5,3.50,3.355911,NULL
660,4.4,4.5,4.50,4.760267,NULL
661,4.16,4,4.00,4.148019,NULL
662,3.99,4,4.00,4.148019,NULL
663,3.81,3.5,3.50,3.355911,NULL
664,2.9,2.5,2.50,1.685483,NULL
665,4.67,4,4.00,4.148019,NULL
666,4.03,3.5,3.50,3.355911,NULL
667,5,4.5,4.50,4.760267,NULL
668,3.03,4,4.00,4.148019,NULL
669,3.65,3.5,3.50,3.355911,NULL
670,3.88,3.5,3.50,3.355911,NULL
671,3.16,4,4.00,4.148019,NULL
672,4.71,4.5,4.50,4.760267,NULL
673,3.37,4.5,4.50,4.760267,NULL
674,3.88,4.5,4.50,4.760267,NULL
675,3.9,4,4.00,4.148019,NULL
676,4,4,4.00,4.148019,NULL
677,3.5,4,4.00,4.148019,NULL
678,4.25,4.5,4.50,4.760267,NULL
679,3.65,4,4.00,4.148019,NULL
680,4.33,3.5,3.50,3.355911,NULL
681,3.86,3.5,3.50,3.355911,NULL
682,3.75,3.5,3.50,3.355911,NULL
683,4.33,4,4.00,4.148019,NULL
684,3.64,5,5.00,4.999613,NULL
685,2.38,4,4.00,4.148019,NULL
686,4.05,4.5,4.50,4.760267,NULL
687,3.03,4.5,4.50,4.760267,NULL
688,4.6,4,4.00,4.148019,NULL
689,3.73,3.5,3.50,3.355911,NULL
690,3.73,4,4.00,4.148019,NULL
691,3.76,4.5,4.50,4.760267,NULL
692,3.64,4,4.00,4.148019,NULL
693,4.05,4,4.00,4.148019,NULL
694,3.6,3,3.00,2.367459,NULL
695,3.74,4.5,4.50,4.760267,NULL
696,4.43,4,4.00,4.148019,NULL
697,3.48,3,3.00,2.367459,NULL
698,3.96,4,4.00,4.148019,NULL
699,3.73,4.5,4.50,4.760267,NULL
700,4.2,3,3.00,2.367459,NULL
701,3.48,4.5,4.50,4.760267,NULL
702,3.34,5,5.00,4.999613,NULL
703,3.93,4.5,4.50,4.760267,NULL
704,3.93,4,4.00,4.148019,NULL
705,3.96,4.5,4.50,4.760267,NULL
706,3.33,4,4.00,4.148019,NULL
707,3.75,3.5,3.50,3.355911,NULL
708,3.2,5,5.00,4.999613,NULL
709,3.9,5,5.00,4.999613,NULL
710,3.46,4,4.00,4.148019,NULL
711,3.99,4,4.00,4.148019,NULL
712,4.66,3.5,3.50,3.355911,NULL
713,3.57,4.5,4.50,4.760267,NULL
714,3.28,3.5,3.50,3.355911,NULL
715,3.29,3,3.00,2.367459,NULL
716,4.03,4,4.00,4.148019,NULL
717,3.61,4,4.00,4.148019,NULL
718,3.85,3.5,3.50,3.355911,NULL
719,5,4,4.00,4.148019,NULL
720,4.18,4,4.00,4.148019,NULL
721,4.21,4,4.00,4.148019,NULL
722,3.8,4,4.00,4.148019,NULL
723,3.6,4,4.00,4.148019,NULL
724,4.35,3.5,3.50,3.355911,NULL
725,3.69,4.5,4.50,4.760267,NULL
726,5,5,5.00,4.999613,NULL
727,3.5,4,4.00,4.148019,NULL
728,3.91,4,4.00,4.148019,NULL
729,3.48,3.5,3.50,3.355911,NULL
730,5,4.5,4.50,4.760267,NULL
731,2.53,3.5,3.50,3.355911,NULL
732,3.51,3,3.00,2.367459,NULL
733,3.36,4,4.00,4.148019,NULL
734,4.17,4,4.00,4.148019,NULL
735,3.78,4,4.00,4.148019,NULL
736,4.43,4.5,4.50,4.760267,NULL
737,3.5,4.5,4.50,4.760267,NULL
738,3.88,3.5,3.50,3.355911,NULL
739,4.04,4,4.00,4.148019,NULL
740,4.19,4,4.00,4.148019,NULL
741,3.82,3.5,3.50,3.355911,NULL
742,3.94,4.5,4.50,4.760267,NULL
743,3.91,3,3.00,2.367459,NULL
744,1.8,4,4.00,4.148019,NULL
745,3.31,4,4.00,4.148019,NULL
746,3.83,4.5,4.50,4.760267,NULL
747,4.48,4.5,4.50,4.760267,NULL
748,3.67,4.5,4.50,4.760267,NULL
749,3.84,4,4.00,4.148019,NULL
750,3.61,4,4.00,4.148019,NULL
751,3.33,4.5,4.50,4.760267,NULL
752,3.72,5,5.00,4.999613,NULL
753,3.61,4.5,4.50,4.760267,NULL
754,3.67,4.5,4.50,4.760267,NULL
755,3.64,4,4.00,4.148019,NULL
756,4.32,4,4.00,4.148019,NULL
757,4.2,4.5,4.50,4.760267,NULL
758,3.83,5,5.00,4.999613,NULL
759,3.71,4,4.00,4.148019,NULL
760,5,4,4.00,4.148019,NULL
761,3.83,3.5,3.50,3.355911,NULL
762,3.12,4.5,4.50,4.760267,NULL
763,3.67,4,4.00,4.148019,NULL
764,3.72,4,4.00,4.148019,NULL
765,4.19,3.5,3.50,3.355911,NULL
766,3.35,3,3.00,2.367459,NULL
767,4.16,4,4.00,4.148019,NULL
768,4.42,4,4.00,4.148019,NULL
769,3.5,2.5,2.50,1.685483,NULL
770,5,3.5,3.50,3.355911,NULL
771,3.78,3.5,3.50,3.355911,NULL
772,3.68,4,4.00,4.148019,NULL
773,3.64,4.5,4.50,4.760267,NULL
774,1.59,3.5,3.50,3.355911,NULL
775,3.58,4.5,4.50,4.760267,NULL
776,4.57,4,4.00,4.148019,NULL
777,4.3,4.5,4.50,4.760267,NULL
778,3.73,3.5,3.50,3.355911,NULL
779,3.82,4.5,4.50,4.760267,NULL
780,4.17,4,4.00,4.148019,NULL
781,3.92,3.5,3.50,3.355911,NULL
782,3.68,4,4.00,4.148019,NULL
783,4.21,3.5,3.50,3.355911,NULL
784,4.42,4.5,4.50,4.760267,NULL
785,3.93,4.5,4.50,4.760267,NULL
786,2.33,3.5,3.50,3.355911,NULL
787,3.77,2.5,2.50,1.685483,NULL
788,4.67,3.5,3.50,3.355911,NULL
789,3.83,4,4.00,4.148019,NULL
790,4.64,4,4.00,4.148019,NULL
791,3.94,3.5,3.50,3.355911,NULL
792,4.03,4.5,4.50,4.760267,NULL
793,3.46,4,4.00,4.148019,NULL
794,3.82,4,4.00,4.148019,NULL
795,3.72,4,4.00,4.148019,NULL
796,3.6,4.5,4.50,4.760267,NULL
797,2.5,4,4.00,4.148019,NULL
798,4.18,3,3.00,2.367459,NULL
799,4.44,4.5,4.50,4.760267,NULL
800,4.4,4.5,4.50,4.760267,NULL
801,3.82,3.5,3.50,3.355911,NULL
802,1,3.5,3.50,3.355911,NULL
803,4.13,4,4.00,4.148019,NULL
804,3.7,4.5,4.50,4.760267,NULL
805,3.47,3.5,3.50,3.355911,NULL
806,3.77,3,3.00,2.367459,NULL
807,3.59,3.5,3.50,3.355911,NULL
808,3.44,4.5,4.50,4.760267,NULL
809,2.67,4.5,4.50,4.760267,NULL
810,4.43,3,3.00,2.367459,NULL
811,3.6,4.5,4.50,4.760267,NULL
812,4.03,3,3.00,2.367459,NULL
813,4.07,4.5,4.50,4.760267,NULL
814,3.53,4.5,4.50,4.760267,NULL
815,3.59,4,4.00,4.148019,NULL
816,4.13,4,4.00,4.148019,NULL
817,3.36,4.5,4.50,4.760267,NULL
818,3.96,4,4.00,4.148019,NULL
819,4.67,4.5,4.50,4.760267,NULL
820,3.97,5,5.00,4.999613,NULL
821,3.76,4.5,4.50,4.760267,NULL
822,4.04,4,4.00,4.148019,NULL
823,3.66,3,3.00,2.367459,NULL
824,4.91,4,4.00,4.148019,NULL
825,3.64,3,3.00,2.367459,NULL
826,4,3.5,3.50,3.355911,NULL
827,3.89,3.5,3.50,3.355911,NULL
828,3.87,5,5.00,4.999613,NULL
829,4.37,4.5,4.50,4.760267,NULL
830,3.5,4,4.00,4.148019,NULL
831,4,4,4.00,4.148019,NULL
832,4,4.5,4.50,4.760267,NULL
833,1.67,3.5,3.50,3.355911,NULL
834,1.67,3.5,3.50,3.355911,NULL
835,3.87,4,4.00,4.148019,NULL
836,4.07,3.5,3.50,3.355911,NULL
837,4.18,3,3.00,2.367459,NULL
838,4.81,4,4.00,4.148019,NULL
839,5,4.5,4.50,4.760267,NULL
840,3.78,3,3.00,2.367459,NULL
841,4.01,4,4.00,4.148019,NULL
842,3.38,4,4.00,4.148019,NULL
843,4.12,4,4.00,4.148019,NULL
844,3,4.5,4.50,4.760267,NULL
845,4.48,4.5,4.50,4.760267,NULL
846,3.94,4.5,4.50,4.760267,NULL
847,4.26,4,4.00,4.148019,NULL
848,3.93,4.5,4.50,4.760267,NULL
849,3.93,4.5,4.50,4.760267,NULL
850,3.59,4,4.00,4.148019,NULL
851,4.28,3,3.00,2.367459,NULL
852,4.45,3.5,3.50,3.355911,NULL
853,4.4,4.5,4.50,4.760267,NULL
854,4.17,3,3.00,2.367459,NULL
855,4.67,3.5,3.50,3.355911,NULL
856,3.99,3.5,3.50,3.355911,NULL
857,4.23,4,4.00,4.148019,NULL
858,4.3,4,4.00,4.148019,NULL
859,4.18,2.5,2.50,1.685483,NULL
860,3.62,4,4.00,4.148019,NULL
861,3.77,3.5,3.50,3.355911,NULL
862,3.16,3.5,3.50,3.355911,NULL
863,4.05,4,4.00,4.148019,NULL
864,4.6,3.5,3.50,3.355911,NULL
865,3.39,4,4.00,4.148019,NULL
866,4.06,4.5,4.50,4.760267,NULL
867,4.35,2.5,2.50,1.685483,NULL
868,3.58,4,4.00,4.148019,NULL
869,3.91,3.5,3.50,3.355911,NULL
870,3.63,3.5,3.50,3.355911,NULL
871,3.23,4.5,4.50,4.760267,NULL
872,4.42,4,4.00,4.148019,NULL
873,3.63,4.5,4.50,4.760267,NULL
874,3.86,3.5,3.50,3.355911,NULL
875,4.37,4,4.00,4.148019,NULL
876,4.06,2,2.00,1.396213,NULL
877,2.72,3,3.00,2.367459,NULL
878,3.52,3.5,3.50,3.355911,NULL
879,3.56,3,3.00,2.367459,NULL
880,3.66,3.5,3.50,3.355911,NULL
881,1,3.5,3.50,3.355911,NULL
882,4.66,3.5,3.50,3.355911,NULL
883,5,3,3.00,2.367459,NULL
884,3.36,3,3.00,2.367459,NULL
885,4,4,4.00,4.148019,NULL
886,3.82,4,4.00,4.148019,NULL
887,4.75,5,5.00,4.999613,NULL
888,2.53,4,4.00,4.148019,NULL
889,3.77,4,4.00,4.148019,NULL
890,3.12,4.5,4.50,4.760267,NULL
891,3.75,3.5,3.50,3.355911,NULL
892,3.72,3.5,3.50,3.355911,NULL
893,3.89,3,3.00,2.367459,NULL
894,5,4,4.00,4.148019,NULL
895,4.2,3.5,3.50,3.355911,NULL
896,4.57,4.5,4.50,4.760267,NULL
897,4.02,3,3.00,2.367459,NULL
898,4.4,4.5,4.50,4.760267,NULL
899,4.21,4.5,4.50,4.760267,NULL
900,3.96,3,3.00,2.367459,NULL
901,4.15,4.5,4.50,4.760267,NULL
902,2,4.5,4.50,4.760267,NULL
903,4.48,3.5,3.50,3.355911,NULL
904,3.45,2.5,2.50,1.685483,NULL
905,3.56,4,4.00,4.148019,NULL
906,4.09,3,3.00,2.367459,NULL
907,3.47,4.5,4.50,4.760267,NULL
908,4.42,4,4.00,4.148019,NULL
909,3.76,4,4.00,4.148019,NULL
910,3.44,4.5,4.50,4.760267,NULL
911,3.77,5,5.00,4.999613,NULL
912,4.59,4,4.00,4.148019,NULL
913,4.19,3,3.00,2.367459,NULL
914,3.63,5,5.00,4.999613,NULL
915,3.36,3.5,3.50,3.355911,NULL
916,4.75,5,5.00,4.999613,NULL
917,4.05,4.5,4.50,4.760267,NULL
918,3.92,3.5,3.50,3.355911,NULL
919,4.4,4,4.00,4.148019,NULL
920,4.02,4,4.00,4.148019,NULL
921,3.59,3.5,3.50,3.355911,NULL
922,4.13,4,4.00,4.148019,NULL
923,4.37,4,4.00,4.148019,NULL
924,3.84,4.5,4.50,4.760267,NULL
925,3.72,4.5,4.50,4.760267,NULL
926,5,3.5,3.50,3.355911,NULL
927,4.17,3,3.00,2.367459,NULL
928,3.84,4,4.00,4.148019,NULL
929,3.83,3.5,3.50,3.355911,NULL
930,3.61,4,4.00,4.148019,NULL
931,4.04,2,2.00,1.396213,NULL
932,3.8,5,5.00,4.999613,NULL
933,3.81,4,4.00,4.148019,NULL
934,3.19,4.5,4.50,4.760267,NULL
935,3.41,3.5,3.50,3.355911,NULL
936,3.25,3.5,3.50,3.355911,NULL
937,3.13,4,4.00,4.148019,NULL
938,3.69,4.5,4.50,4.760267,NULL
939,3.96,3.5,3.50,3.355911,NULL
940,3.85,2.5,2.50,1.685483,NULL
941,3.3,4.5,4.50,4.760267,NULL
942,3.59,4,4.00,4.148019,NULL
943,4.75,4,4.00,4.148019,NULL
944,3.5,4,4.00,4.148019,NULL
945,4.22,4.5,4.50,4.760267,NULL
946,3.23,4,4.00,4.148019,NULL
947,3.92,4.5,4.50,4.760267,NULL
948,4,4,4.00,4.148019,NULL
949,3.73,4,4.00,4.148019,NULL
950,3.74,4.5,4.50,4.760267,NULL
951,3.24,4.5,4.50,4.760267,NULL
952,3.46,4,4.00,4.148019,NULL
953,4.05,4.5,4.50,4.760267,NULL
954,4.16,3.5,3.50,3.355911,NULL
955,3.75,4.5,4.50,4.760267,NULL
956,3.75,4,4.00,4.148019,NULL
957,4.16,2.5,2.50,1.685483,NULL
958,4.07,4,4.00,4.148019,NULL
959,3.67,4.5,4.50,4.760267,NULL
960,4.8,4,4.00,4.148019,NULL
961,3.43,3,3.00,2.367459,NULL
962,3.98,5,5.00,4.999613,NULL
963,2.79,3.5,3.50,3.355911,NULL
964,3.71,4.5,4.50,4.760267,NULL
965,4.11,3.5,3.50,3.355911,NULL
966,3.88,3.5,3.50,3.355911,NULL
967,3.99,4.5,4.50,4.760267,NULL
968,3.51,4.5,4.50,4.760267,NULL
969,2.5,4,4.00,4.148019,NULL
970,3.23,4,4.00,4.148019,NULL
971,4.44,4,4.00,4.148019,NULL
972,3.68,4,4.00,4.148019,NULL
973,3.62,4,4.00,4.148019,NULL
974,3.42,4.5,4.50,4.760267,NULL
975,4.35,4.5,4.50,4.760267,NULL
976,4.69,3.5,3.50,3.355911,NULL
977,3.46,3.5,3.50,3.355911,NULL
978,3.82,4.5,4.50,4.760267,NULL
979,4.01,4,4.00,4.148019,NULL
980,3.27,3,3.00,2.367459,NULL
981,4.47,3.5,3.50,3.355911,NULL
982,4.4,4,4.00,4.148019,NULL
983,2,2.5,2.50,1.685483,NULL
984,3.8,4.5,4.50,4.760267,NULL
985,3.97,4,4.00,4.148019,NULL
986,3.98,3.5,3.50,3.355911,NULL
987,3.86,4,4.00,4.148019,NULL
988,3.22,4,4.00,4.148019,NULL
989,3.92,4.5,4.50,4.760267,NULL
990,3.73,4,4.00,4.148019,NULL
991,3.36,3,3.00,2.367459,NULL
992,3.67,4.5,4.50,4.760267,NULL
993,2.68,3,3.00,2.367459,NULL
994,4.09,4.5,4.50,4.760267,NULL
995,4.16,4.5,4.50,4.760267,NULL
996,3.49,4,4.00,4.148019,NULL
997,4.21,4,4.00,4.148019,NULL
998,2.85,3.5,3.50,3.355911,NULL
999,3.91,4,4.00,4.148019,NULL
1000,3.48,4,4.00,4.148019,NULL
1001,3.51,4.5,4.50,4.760267,NULL
1002,3.47,3.5,3.50,3.355911,NULL
1003,4.07,4,4.00,4.148019,NULL
1004,4.1,4,4.00,4.148019,NULL
1005,3.63,4,4.00,4.148019,NULL
1006,4.2,4,4.00,4.148019,NULL
1007,3.61,4,4.00,4.148019,NULL
1008,4,3.5,3.50,3.355911,NULL
1009,3.77,4,4.00,4.148019,NULL
1010,4.13,3.5,3.50,3.355911,NULL
1011,3.85,3.5,3.50,3.355911,NULL
1012,3.83,3.5,3.50,3.355911,NULL
1013,3,3.5,3.50,3.355911,NULL
1014,3.74,4,4.00,4.148019,NULL
1015,4.76,4,4.00,4.148019,NULL
1016,4.08,4,4.00,4.148019,NULL
1017,3.96,4.5,4.50,4.760267,NULL
1018,2.83,3,3.00,2.367459,NULL
1019,3,4,4.00,4.148019,NULL
1020,4.2,3.5,3.50,3.355911,NULL
1021,2.59,2.5,2.50,1.685483,NULL
1022,3.84,4.5,4.50,4.760267,NULL
1023,4.05,3.5,3.50,3.355911,NULL
1024,4.17,4,4.00,4.148019,NULL
1025,3.67,4.5,4.50,4.760267,NULL
1026,3.81,4,4.00,4.148019,NULL
1027,3.75,3.5,3.50,3.355911,NULL
1028,3.58,3.5,3.50,3.355911,NULL
1029,3.68,4.5,4.50,4.760267,NULL
1030,3.71,3.5,3.50,3.355911,NULL
1031,3,3,3.00,2.367459,NULL
1032,4.35,4.5,4.50,4.760267,NULL
1033,3.92,3.5,3.50,3.355911,NULL
1034,4.25,4,4.00,4.148019,NULL
1035,2.06,3.5,3.50,3.355911,NULL
1036,4.64,4,4.00,4.148019,NULL
1037,2.94,3.5,3.50,3.355911,NULL
1038,3.67,4,4.00,4.148019,NULL
1039,3,3.5,3.50,3.355911,NULL
1040,3.5,3.5,3.50,3.355911,NULL
1041,3.15,4.5,4.50,4.760267,NULL
1042,3,2.5,2.50,1.685483,NULL
1043,4,4,4.00,4.148019,NULL
1044,4.14,3,3.00,2.367459,NULL
1045,4.64,4.5,4.50,4.760267,NULL
1046,3.68,3,3.00,2.367459,NULL
1047,3.21,3.5,3.50,3.355911,NULL
1048,3.41,4.5,4.50,4.760267,NULL
1049,3.43,4.5,4.50,4.760267,NULL
1050,4.7,3.5,3.50,3.355911,NULL
1051,1.59,3,3.00,2.367459,NULL
1052,3.58,3.5,3.50,3.355911,NULL
1053,2.83,4,4.00,4.148019,NULL
1054,1,3.5,3.50,3.355911,NULL
1055,4.06,4.5,4.50,4.760267,NULL
1056,4.03,4,4.00,4.148019,NULL
1057,4.71,4.5,4.50,4.760267,NULL
1058,4.41,3,3.00,2.367459,NULL
1059,3.68,4,4.00,4.148019,NULL
1060,4.25,3.5,3.50,3.355911,NULL
1061,4.89,4.5,4.50,4.760267,NULL
1062,4.35,4,4.00,4.148019,NULL
1063,4.52,3.5,3.50,3.355911,NULL
1064,3.57,3.5,3.50,3.355911,NULL
1065,3.53,4,4.00,4.148019,NULL
1066,3.22,4,4.00,4.148019,NULL
1067,3.8,4.5,4.50,4.760267,NULL
1068,3.8,4,4.00,4.148019,NULL
1069,4.26,4,4.00,4.148019,NULL
1070,5,4,4.00,4.148019,NULL
1071,3.85,4.5,4.50,4.760267,NULL
1072,4.27,3,3.00,2.367459,NULL
1073,3.63,4,4.00,4.148019,NULL
1074,4.9,4.5,4.50,4.760267,NULL
1075,3.61,4,4.00,4.148019,NULL
1076,3.86,4,4.00,4.148019,NULL
1077,3.43,4,4.00,4.148019,NULL
1078,3.82,4.5,4.50,4.760267,NULL
1079,4.11,4,4.00,4.148019,NULL
1080,2.18,4,4.00,4.148019,NULL
1081,3.3,3.5,3.50,3.355911,NULL
1082,3.84,4,4.00,4.148019,NULL
1083,4.75,4,4.00,4.148019,NULL
1084,4.54,4,4.00,4.148019,NULL
1085,3.7,4.5,4.50,4.760267,NULL
1086,1.67,4,4.00,4.148019,NULL
1087,3.84,4.5,4.50,4.760267,NULL
1088,4.03,4.5,4.50,4.760267,NULL
1089,4.75,3.5,3.50,3.355911,NULL
1090,4.18,3.5,3.50,3.355911,NULL
1091,4,4.5,4.50,4.760267,NULL
1092,3.9,3.5,3.50,3.355911,NULL
1093,3.31,4,4.00,4.148019,NULL
1094,2.93,4,4.00,4.148019,NULL
1095,3.84,3.5,3.50,3.355911,NULL
1096,4.27,4,4.00,4.148019,NULL
1097,5,2.5,2.50,1.685483,NULL
1098,4.75,4,4.00,4.148019,NULL
1099,3.8,4.5,4.50,4.760267,NULL
1100,5,5,5.00,4.999613,NULL
1101,3.8,4,4.00,4.148019,NULL
1102,3.36,4,4.00,4.148019,NULL
1103,3.76,2.5,2.50,1.685483,NULL
1104,4.75,4,4.00,4.148019,NULL
1105,3.48,3.5,3.50,3.355911,NULL
1106,4.67,4.5,4.50,4.760267,NULL
1107,5,3.5,3.50,3.355911,NULL
1108,3.97,4.5,4.50,4.760267,NULL
1109,4.03,4,4.00,4.148019,NULL
1110,3.58,4,4.00,4.148019,NULL
1111,4.65,4,4.00,4.148019,NULL
1112,4.06,3.5,3.50,3.355911,NULL
1113,4.15,5,5.00,4.999613,NULL
1114,2.75,3,3.00,2.367459,NULL
1115,4.38,5,5.00,4.999613,NULL
1116,3.98,4,4.00,4.148019,NULL
1117,3.2,3,3.00,2.367459,NULL
1118,4.8,4,4.00,4.148019,NULL
1119,3.52,4,4.00,4.148019,NULL
1120,4.2,4,4.00,4.148019,NULL
1121,4.17,4,4.00,4.148019,NULL
1122,4.56,4,4.00,4.148019,NULL
1123,3.73,4,4.00,4.148019,NULL
1124,3.68,3,3.00,2.367459,NULL
1125,4.35,4.5,4.50,4.760267,NULL
1126,4.05,3.5,3.50,3.355911,NULL
1127,4,4,4.00,4.148019,NULL
1128,3.47,4.5,4.50,4.760267,NULL
1129,3.61,3,3.00,2.367459,NULL
1130,3.7,4.5,4.50,4.760267,NULL
1131,3.88,4,4.00,4.148019,NULL
1132,3.9,4.5,4.50,4.760267,NULL
1133,3.52,4,4.00,4.148019,NULL
1134,4.75,4,4.00,4.148019,NULL
1135,3.46,2.5,2.50,1.685483,NULL
1136,3.67,3,3.00,2.367459,NULL
1137,3.78,3,3.00,2.367459,NULL
1138,3.48,3.5,3.50,3.355911,NULL
1139,3.85,3.5,3.50,3.355911,NULL
1140,3.98,5,5.00,4.999613,NULL
1141,4.04,4.5,4.50,4.760267,NULL
1142,3.31,4,4.00,4.148019,NULL
1143,3.08,3.5,3.50,3.355911,NULL
1144,3.61,3.5,3.50,3.355911,NULL
1145,4.62,4,4.00,4.148019,NULL
1146,3.35,3.5,3.50,3.355911,NULL
1147,4.25,3.5,3.50,3.355911,NULL
1148,3.89,3.5,3.50,3.355911,NULL
1149,3.63,2.5,2.50,1.685483,NULL
1150,3.23,3.5,3.50,3.355911,NULL
1151,2.75,4,4.00,4.148019,NULL
1152,3.68,3.5,3.50,3.355911,NULL
1153,3.36,4,4.00,4.148019,NULL
1154,3.47,3.5,3.50,3.355911,NULL
1155,3.97,4,4.00,4.148019,NULL
1156,3.66,4,4.00,4.148019,NULL
1157,5,3.5,3.50,3.355911,NULL
1158,3.31,4.5,4.50,4.760267,NULL
1159,3.8,4,4.00,4.148019,NULL
1160,3.71,4,4.00,4.148019,NULL
1161,4.25,3,3.00,2.367459,NULL
1162,4.44,4,4.00,4.148019,NULL
1163,3.71,3.5,3.50,3.355911,NULL
1164,4.06,4.5,4.50,4.760267,NULL
1165,3.56,4,4.00,4.148019,NULL
1166,3.74,3,3.00,2.367459,NULL
1167,3.43,4,4.00,4.148019,NULL
1168,4.92,4,4.00,4.148019,NULL
1169,3.75,4,4.00,4.148019,NULL
1170,3.74,4,4.00,4.148019,NULL
1171,3.76,3,3.00,2.367459,NULL
1172,4.74,4,4.00,4.148019,NULL
1173,3.79,4,4.00,4.148019,NULL
1174,3.97,3,3.00,2.367459,NULL
1175,4,4.5,4.50,4.760267,NULL
1176,3.97,4,4.00,4.148019,NULL
1177,3.75,4,4.00,4.148019,NULL
1178,3.86,4.5,4.50,4.760267,NULL
1179,3.71,4,4.00,4.148019,NULL
1180,3.81,4.5,4.50,4.760267,NULL
1181,3.69,4.5,4.50,4.760267,NULL
1182,3.46,3,3.00,2.367459,NULL
1183,3.89,3.5,3.50,3.355911,NULL
1184,3,4,4.00,4.148019,NULL
1185,4.19,3.5,3.50,3.355911,NULL
1186,3.41,4,4.00,4.148019,NULL
1187,3.49,3,3.00,2.367459,NULL
1188,3.45,4,4.00,4.148019,NULL
1189,3.75,3.5,3.50,3.355911,NULL
1190,3.64,3.5,3.50,3.355911,NULL
1191,3.96,4,4.00,4.148019,NULL
1192,3.67,4,4.00,4.148019,NULL
1193,3.85,2.5,2.50,1.685483,NULL
1194,3.59,3.5,3.50,3.355911,NULL
1195,3.42,3.5,3.50,3.355911,NULL
1196,4.03,3.5,3.50,3.355911,NULL
1197,3.87,4,4.00,4.148019,NULL
1198,4.73,3.5,3.50,3.355911,NULL
1199,3.35,3.5,3.50,3.355911,NULL
1200,1.86,3.5,3.50,3.355911,NULL
1201,3.27,3.5,3.50,3.355911,NULL
1202,2.62,4.5,4.50,4.760267,NULL
1203,4.13,4.5,4.50,4.760267,NULL
1204,3.73,4,4.00,4.148019,NULL
1205,3.89,3.5,3.50,3.355911,NULL
1206,3.67,3.5,3.50,3.355911,NULL
1207,3.6,4,4.00,4.148019,NULL
1208,3.86,3.5,3.50,3.355911,NULL
1209,2.67,4,4.00,4.148019,NULL
1210,4.27,4.5,4.50,4.760267,NULL
1211,3.6,4.5,4.50,4.760267,NULL
1212,4.75,3.5,3.50,3.355911,NULL
1213,3.77,3.5,3.50,3.355911,NULL
1214,4.2,3.5,3.50,3.355911,NULL
1215,4,4.5,4.50,4.760267,NULL
1216,4.62,3,3.00,2.367459,NULL
1217,4.13,4,4.00,4.148019,NULL
1218,4.04,3.5,3.50,3.355911,NULL
1219,2.83,3,3.00,2.367459,NULL
1220,3.64,3.5,3.50,3.355911,NULL
1221,3.77,3,3.00,2.367459,NULL
1222,3.67,3,3.00,2.367459,NULL
1223,3.72,4,4.00,4.148019,NULL
1224,3.84,4,4.00,4.148019,NULL
1225,3.7,4.5,4.50,4.760267,NULL
1226,4.06,3.5,3.50,3.355911,NULL
1227,3.77,4,4.00,4.148019,NULL
1228,4.04,4,4.00,4.148019,NULL
1229,4.04,3.5,3.50,3.355911,NULL
1230,3.13,3.5,3.50,3.355911,NULL
1231,3.52,4,4.00,4.148019,NULL
1232,3.94,4,4.00,4.148019,NULL
1233,3.56,4.5,4.50,4.760267,NULL
1234,3.87,3.5,3.50,3.355911,NULL
1235,4.03,4,4.00,4.148019,NULL
1236,3.57,4,4.00,4.148019,NULL
1237,3.83,3.5,3.50,3.355911,NULL
1238,4.43,4,4.00,4.148019,NULL
1239,3.63,4,4.00,4.148019,NULL
1240,3.02,4,4.00,4.148019,NULL
1241,3.95,4,4.00,4.148019,NULL
1242,3.98,4,4.00,4.148019,NULL
1243,5,4,4.00,4.148019,NULL
1244,3.44,4,4.00,4.148019,NULL
1245,3.21,4.5,4.50,4.760267,NULL
1246,3.58,4.5,4.50,4.760267,NULL
1247,3.89,4,4.00,4.148019,NULL
1248,1.77,4,4.00,4.148019,NULL
1249,5,4.5,4.50,4.760267,NULL
1250,3.61,3,3.00,2.367459,NULL
1251,3.8,3.5,3.50,3.355911,NULL
1252,3.5,4,4.00,4.148019,NULL
1253,5,3.5,3.50,3.355911,NULL
1254,3.36,3.5,3.50,3.355911,NULL
1255,5,3.5,3.50,3.355911,NULL
1256,2.82,3,3.00,2.367459,NULL
1257,3.81,4.5,4.50,4.760267,NULL
1258,3.74,4.5,4.50,4.760267,NULL
1259,3.87,4.5,4.50,4.760267,NULL
1260,4.23,3,3.00,2.367459,NULL
1261,3.98,4,4.00,4.148019,NULL
1262,3.62,3.5,3.50,3.355911,NULL
1263,3.85,3.5,3.50,3.355911,NULL
1264,4.36,2.5,2.50,1.685483,NULL
